,text,label
19462,애초에 욱일기 이슈를 한겨례에서 90년대에 만든거잖아 그 전에는 언급 조차 안했던 문제 ㅋㅋ,0
19463,저건 또 뭐노ㅋㅋ,0
19464,맞는데? 조센빼고 다 해당되는 얘기지,0
19465,일본만 보면 난징대축제 pstd 도져서 개발광하는게 짱깨인데 일뽕=조선족 드립치는 국뽕충들 검거 ㅋㅋ,0
19466,확실히 디시 국제화 다됐노 일본인들 이렇게 많이 보이니 최소 한국인이면 가만히는 있어도 적극적으로 욱일기 실드칠 수는 없음,0
19467,일뽕새끼들 솔직히 걍 웃길려고 컨셉질하는거지 진심은 아니지?,0
19468,욱일기로 혐일 치는게 오히려 웃기지 - dc App,0
19469,예전엔 욱일기 아무도 뭐라 안했다 좌파들이 갑자기 물고 늘어지기 시작한게 2000년대 중후반부터임. 좌빨들 간판 예능인 무도에서도 욱일기 그냥 아무렇지도 않게 나왔었음,0
19470,욱일기보고 발작하는건 조선 좌빨이랑 국뽕충들밖에 없음,0
19471,100년전 우리나라의 욱일기 자랑스럽다 - dc App,0
19472,교육이 이래서 무서운거임 ㅋㅋ - dc App,0
19473,발작하는 새끼들은 루리웹이나 가라 ㅋㅋ,0
19474,아따 욱일기는 안된당께요 이기야노데스웅챠보로롱~,0
19475,그냥 이런 걸로 발작하는 애들은 이상하게 그 누구보다 일본을 좋아하더라 진짜 스위치 동숲 하고 포켓몬 빵은 잘 쳐먹을 새끼들임,0
19476,욱일 정신병도져서 대게보고 발작하는 거 보면 웃기긴함ㅋㅋㅋ,0
19477,깃발 문양 이런거 보고 발작하는 애들은 어머니한테 효도는 하면서 그러는거지? ㅋㅋ 설마 직장도 제대로 없고 부모님 돈받아 배민 쳐먹으면서 인터넷에서 뭐가 맞다 틀리다 하는거 아니지? ㅋㅋ,0
19478,욱일기만보면 세뇌된 분노가 올라오는 불쌍한 조센징들...,0
19479,솔직히 욱일기 멋있음 - dc App,0
19480,"근대 조선은 일제랑 전쟁은 커녕 바로 합병되서 한팀이었으면서 왜 욱일기에 발작하는거야?? 욱일기 내건 일본해군이랑 전쟁해서 승전한 미국도 아무말 안하고 욱일기 멋있다고 잘 쓰는데, 욱일기 든 일본군이랑 제대로된 전투도 한 번 안해본 센징이들이 왜 발작????",0
19481,예수천국 불신지옥.266,0
19482,그럼 왜 나치문양도 예전부터 행복을 상징하는 문양인데 유럽은 금지시켰냐? - dc App,0
19483,"욱일기는 대일본국의 명예깃발

알아두도록! 반박시 니애미 시진핑 좆집ㅋㅋㅋㅋㅋ",0
19484,욱일기는 일본 군대가 사용하던 깃발인데 불편해할수도 있지. 뭐 방사형 무늬 아무거나 욱일기라고 발작하는건 좀 극혐이긴 해도.,0
19485,"아따 포켓몬은 좋지만
욱일기 유니클로는 싫당께요",0
19486,욱일기 사실아무문제없음 - dc App,0
19487,"해방 이후 미군정이 들어섰는데 미국은 승자라서 친일파건 독립군이건 빨리 협동해서 대한민국 재건을 원했음.
지금도 한국 일본 협동해서 대중국 방어선을 구축해서 미국의 부담을 줄이기 원함. 양키 따거 만세.",0
19488,욱일기의 미군사용은 수베니어 개념으로 이미지가 완전히 중화돼버린 거지 - dc App,0
19489,정신나간 토착왜구들ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 일본의 일자만 들어가도 댓글수 1000개가 넘어가버리네ㅋㅋㅋㅋㅋㅋㅋㅋ 윤항문이나 지지해라ㅋㅋ,0
19490,서경덕 최고의 업적 아니냐? 지가 선동 한번 해가지고 전국민 미쳐버림 ㅋㅋㅋ,0
19491,대일본제국 만세,0
19492,"욱일기는 그냥 일본 그 자체, 근간이 되는 태양신 신앙 그 자체지 욱일기에 발작할거면 같은 태양을 상징하는 일장기에도 지랄해야되는데 안하죠? ㅋㅋㅋㅋㅋㅋㅋ - dc App",0
19493,이새끼들은 주일미군 부대엠블럼이 욱일기인건 알고 이러는걸까?,0
19494,댓글 페이지 ㅋㅋㅋㅋㅋㅋㅋ 발짝 지대로 터졌네 ㅋㅋ,0
19495,욱알기 ㅇㅈㄹ ㅋㅋㅋㅋㅋ,0
19496,반자이,0
19497,욱일기로 지랄하는게 진짜 이해가안가,0
19498,욱일기로 발작할거면 일장기로 먼저 들고 일어나야 한다니까?? 실제 제국주의의 상징으로 곳곳에 꽂혀있는게 일장기인데,0
19499,댓글에 쪽발이들 정모하네,0
19500,"대체 2012년에 무슨 일이 생겼길래 그때부터 욱일기에 발작하냐
옛날에는 한일군사협동훈련하면서 욱일기를 쓰던 월드컵때 쓰던 아무런 말도 안 했었는데",0
19501,아따 욱일기는 싫지만 귀멸의 칼날은 된당께?,0
19502,"욱일기 아무 문제없고, 최근들어 반일놀음 + 서경덕 선동질에 문제가 된 것 뿐임.",0
19503,"욱일 문양은 에도 시대에도 있던 것인데? 일본 군기에 사용했다는 이유로, 진보 세력들이 계속 논란을 양산하지. 정말로 웃긴 건, 토착왜구란 단어 남발하는 이들이 일본 AV의 여배우들 프로필, 출연작은 줄줄이 꿴 사람들이 많다는 거 + 그것을 인터넷에 무단 유포하는 행위에 대해서는, 포르노니까 저작권 없다 반박하는 중...",0
19504,네 다음 반일선동,0
19505,욱일기 시발 우리나라에서도 아무도 지랄 안하던건데 서경덕 때문에 센징이들 죄다 선동 당함 ㅋㅋㅋ,0
19506,와 부채표도 베낀거엿냐,0
19507,조센징 발작wwww,0
19508,근거자료 찾아봤는데 내용이 노잼에다 너무 많아서 뭐가 뭔지 판단할수 없는 상태까지 왔다.,0
19509,"난 일뽕ㅅㄲ들이 역갤에만 수용되어있는줄 알았는데, 여기저기 자가번식하네? 원베보다 더 심각하누만 ㄲㄲㄲ",0
19510,포켓몬빵 좀 늘리라고\,0
19511,근데 사진은누구냐? 하~시 ㅈㄴ좋군~,0
19512,유튜브에 광고 넣는거 돈 ㅈㄴ 깨지는데 세금 얼마나 퍼부은거지,0
19513,그래도 자식이라도 있으면 자식만바라보고살텐데 혼자남았으니 절망감도 클듯..,0
19514,확실한건 암은 유전 절대 아니다 진짜 운빨인거다,0
19515,고작 33에.. 진짜 건강한게 얼마나 감사한 일인지 다시 느낀다,0
19516,암투병 환자들 다큐 보면 죄다 예수새끼 찾던데 아무 보람도 없이 죽어감 저딴 씹구라로 진짜 위안을 얻긴 하는거냐,0
19517,개독교 신자가 33제인가 뭔가를 동시에 지내네 ㅋㅋ 그니까 안들어주니,0
19518,아무리봐도 예수는 악마인거 같다 믿으면 믿을수록 더 비참하게 만들어줌,0
19519,진짜 슬프면 저런글도 못쓴다 - dc App,0
19520,글을 잘쓰니 감정이 그대로 전해지네,0
19521,마음이 아프네,0
19522,ㅠ ㅠ 삼가 고인의 명복을 빕니다,0
19523,뭐 와이프? 29살 모쏠아다에 여사친조차 없는 나로써는 기만질에 불과해서 비추줬다 ㅅㄱ,0
19524,힘내세요,0
19525,야붕이들은 어차피 결혼 할일 없어서 이런거 봐도 아무런 공감도 안간다 이기,0
19526,교회 다니니깐 하나님의 뜻이겠지 ㅋㅋ,0
19527,슬퍼 저런게? 여기 대부분은 저렇게 좋아할 대상도 좋아해줄 상대도 평생 없을꺼같은데,0
19528,세상 참....,0
19529,기도 순서 바꿨으면 살았을텐데,0
19530,역시 사람은 글을 잘 쓰고 봐야됨 ㅋㅋ 감정전달이 그대로 되니까 ㅇㅇ 선동꾼 빨갱이들이 글 하나는 기막히게 잘 쓰는 이유가 있다,0
19531,서른셋에 너무 어린 나이에 가셨네 ❑ К♬ ❒,0
19532,눈물나네,0
19533,댓글 씨발새끼들 사탄도 과외해달라고 할만한 새끼들 넘쳐나노,0
19534,남일 아니다 니들도 내시경 자주해라. 젊다고 무시하지 말고. 요새 젊은 새끼들 암 발병률이 존나게 높아졌다더라,0
19535,3줄요약 시발롬아,0
19536,결국 하고 싶은 말은 못했네,0
19537,존나 슬프네 눈물난다,0
19538,신이 어딨냐.. 결국에 다 지 팔자대로 잠깐 살다 가는거다 이기야 - dc App,0
19539,아침부터 눈물나게하네,0
19540,지금 사랑하는 여친한테 잘해줘야겟구나... - dc App,0
19541,근데 왜 돌아가신거??병명이뭐야,0
19542,항암얘기하는거보면 무슨 암이었나,0
19543,"이해가 안되는게 내가 종교를 믿고 상황이 저렇게 되면 난 신을 원망할거 같은데
저기서 두번째 기도만 들어주셨나봐요 같은 생각을 하네 ㅅㅂ",0
19544,제발 주작 제발 제벌 - dc App,0
19545,"와이프가
죽었는데 키보드 칠 정신이 어디있냐 당연히 주작이지",0
19546,교회 다니는데 삼우제?,0
19547,교회를 왜 가지?,0
19548,와 ㅜㅜ - dc App,0
19549,하시발,0
19550,글 잘 쓰네.. 보면서 울었다 ㅠㅠ,0
19551,응 좆잡대 문창과 라디오작가 지망생이 쓴 주작글에 눈물찔끔하는 븅신들~~ ㅋㅋㅋ응 좆잡대 문창과 라디오작가 지망생이 쓴 주작글에 눈물찔끔하는 븅신들~~ ㅋㅋㅋ응 좆잡대 문창과 라디오작가 지망생이 쓴 주작글에 눈물찔끔하는 븅신들~~ ㅋㅋㅋ응 좆잡대 문창과 라디오작가 지망생이 쓴 주작글에 눈물찔끔하는 븅신들~~ ㅋㅋㅋ응 좆잡대 문창과 라디오작가 지망생이 쓴 주작글에 눈물찔끔하는 븅신들~~ ㅋㅋㅋ응 좆잡대 문창과 라디오작가 지망생이 쓴 주작글에 눈물찔끔하는 븅신들~~ ㅋㅋㅋ응 좆잡대 문창과 라디오작가 지망생이 쓴 주작글에 눈물찔끔하는 븅신들~~ ㅋㅋㅋ응 좆잡대 문창과 라디오작가 지망생이 쓴 주작글에 눈물찔끔하는 븅신들~~ ㅋㅋㅋ응 좆잡대 문창과 라디오작가 지망생이 쓴 주작글에 눈물찔끔하는 븅신들~~ ㅋㅋㅋ응 좆잡,0
19552,또 여자라 당했노 ㅠㅠ,0
19553,이거 클리앙에 올라왔던글이네..,0
19554,3줄요약 어디,0
19555,예수천국 불신지옥.267,0
19556,.............힘내시오,0
19557,아내죽었는데 소설 풀풀나죠? ㅋㅋ 인증 하나없죠? ㅋㅋ - dc App,0
19558,교회에서 바로 내림,0
19559,예수새끼 뭐하노 도대체,0
19560,"노인이나 불치병이나 장애나
자기가 살아가면서 벌 돈보다
나하나 살아가는데 드는 비용이 더 크다 싶으면
일찌감치 정리하고 뒤지는게 나아
주변인들한테 부담주고 슬프게 하면서
질질끌면 그게 뭐냐?",0
19561,고인의 명복을 빕니다,0
19562,왜 주말 낮에 나를 펑펑 울리노...............,0
19563,"아이고... 부디 좋은곳 가셨길.. 덧붙이자면 암중에 최악이 페암이라고 합니다 고통보다도 숨이안쉬어지니 굉장히 힘들다고 합니다. 담배는 너무 흉악헤서 집에서 피면 가족까지 전부 패악을 끼치고, 길거리에서피면 근처에 있는 사람에게도 패악을 끼치는 아주 흉악한 독성물질이니 제발 금연하시고 주부분들은 향초나, 요리할때 연기 마시는거 조심하시길... 그게다 몸에 축척되고 몸을 상하게하는거니 주부일할때 항시 연기 안먹게 조심하시길... 남편분은 힘내세요 분명 좋은곳에서 남폄분의 행복을 빌고게실 겁니다.. 글보니 너무 슬프네요.. RI.P",0
19564,예수 애미는 동네 유명걸레 애비는 누군지도 모르고 길바닥에서 태어난 씨발새끼,0
19565,중간까지 잘 보다가 개독새끼란거 보고 바로 내림,0
19566,퐁퐁단 탈출 달달하노,0
19567,아내를 사랑했으니 행복했네요. 죽음은 누구나 맞이하는 것...죽은 이는 더 이상 괴로움이 없는데 산 사람은 괴롭죠. 시간이 지나면 잊혀져요. 사랑의 무게만큼 괴로움도 크지만 한 생각 돌이키면 그게 인생이죠. 새 사람 맞아서 다시 행복하게 살아요. 인생은 신장개업이 있어요.,0
19568,그래도 퐁퐁단보단 낫지,0
19569,멀 구질구질하게 살라고하노 암걸리는거 다 생활습관때문인데 막살았으면 빨리가는게 자연의 순리다. 사람은 어차피 다죽는다. 병상에서 하루 더살면 머가 달라지냐? - dc App,0
19570,난 이거보다 데리바 나오는게 원탑. 그거 보고 트라우마 생겼음,0
19571,워겜은 다 재밌지,0
19572,리부트봤는데 틀딱들은 20년전부터 봤다고 하니깐 ㅈㄴ 질투남,0
19573,이게그 다커서 이런거나보는거냐 정신좀차려라 같은 내용넣어서 망한거임? - dc App,0
19574,호소다마모루 데뷔작이자 최고작 그 이후론 계속 내려오기만함,0
19575,날아라 높은 바람이 불때,0
19576,븅신같네,0
19577,진지하게 디지몬 2번인가 봄 별로 안끌리더라 이때 초딩때얐는데 아따맘마 미나미가 세자매 이런 감성이 더 좋았음,0
19578,지금봐도 재밌다,0
19579,난 포켓몬보다 디지몬이 좋더라,0
19580,애니메이션은 요괴인간 미만 잡 - dc App,0
19581,디지몬이 매 시즌마다 설정이 달라져서 분열 댐,0
19582,지렸었지,0
19583,이러고 파워디지몬 가서 합체했노,0
19584,저때 오메가몬이 얼마나 대단했냐면 좆망한 ip주제 20년 지난 아직도 우려먹고 있음ㅋㅋㅋ포켓몬 = 피카츄 처럼 디지몬 = 그거 오메가몬 원툴아님? 이럼ㅋㅋㅋ,0
19585,지금 ip는 포켓몬이 압도적인거보면 역시 만화나 영화보단 게임이 더 영향력 큰게 입증된건가,0
19586,상상력 꽤나 좋네 wwww,0
19587,"디지몬 근첩들이나 좋아하는거 아니노
디시에 근첩들이 일케 많았노 ㅋㅋㅋ

역시 우리가 주기적으로 방역 안돌리면 이렇게 창궐하는군아",0
19588,"현실: 파워디지몬만가도 오메가몬 개쳐발림.
병신 물로켓몬",0
19589,갓띵작,0
19590,디지몬 개꿀잼이지,0
19591,버블경제뽕 마지막 산화 빛,0
19592,"역시... 또 ""갓본""의 문화인가.... 쇼가나이나...",0
19593,이거 엔딩곡인가? 그노래가 ㅈㄴ좋음,0
19594,포켓몬 짝퉁 포켓몬이 없었으면 나오지도 않았을 애니,0
19595,조선 애미였으면 바로 노트북 전원끄고 변기에 내려버림 - dc App,0
19596,이건 오메가몬 뽕 아니어도 그냥 연출 자체가 씹사기임 - dc App,0
19597,꼬이꼬이!!,0
19598,"""근본"" - dc App",0
19599,"ㅋㅋ이게뭔 20년전이냐 극장판으로나온건데.
이편나온거 인심써도10년임ㅋ",0
19600,저거보단 디지몬세이버즈였나 그게 기괴해서 애들 울렸다더만,0
19601,초딩때 병신같다고생각했던거같은데,0
19602,썸머워즈짭 아니냐 - dc App,0
19603,호소다 마모루 - dc App,0
19604,저렇게 시나리오 잘 짜시던 분이 지금은 왜…,0
19605,이랬던 디지몬이 시발아 어케 된건데!!!!!,0
19606,친일 오덕 ㅅㄱ 디져라,0
19607,"디지몬 어드벤쳐가 진짜 지금봐도 명작이야 데빌몬 에테르몬 묘티스몬 까지
빌드업도 좋았고 지금도 유행하는 이세계물 클리세도 잘 녹아들어있어서 몰입감 ㅆㅅㅌㅊ
지금은 디지몬이 포켓몬한테 쨉도안돼지만 한창 디지몬 어드벤쳐 ~ 파워디지몬 + 워게임 까지는
디지몬이 씹어먹었지",0
19608,이떄 디지몬은 진짜 포켓몬을 넘어 섰지,0
19609,저때 삼전 64메가 디렘 최초개발 나오던 시기라 이메일 좀 받는다고 메모리 터진거냐,0
19610,워게임 레드드래곤 - dc App,0
19611,전세계에서 보내는 메일인데 다 일본어 ㄷㄷㄷ,0
19612,예수천국 불신지옥.268,0
19613,호소다는 디지몬때매 망함 시달소랑 늑대아이로 폼 절정찍고도 아직도 디지몬감성을 못잊어서 내리막길 타는중 디지몬감성은 썸머워즈에서 멈췄어야지,0
19614,워게임 ㅅㅂ 볼때마다 웅장해진다...... - dc App,0
19615,당시엔 멋있었는데 지금 보니까 ㅈㄴ 유치하네,0
19616,하도 많이 봐서 그런가 짤만 봐도 음성지원 되네,0
19617,그래서 니새끼들이 20년후인 지금 병신이라는거네,0
19618,"틀딱새끼들 1,200명이나 있노",0
19619,"허경영이 대통령 안된 이상
너넨 다 죽.어.야.해 - dc App",0
19620,초딩때 봤을때 진짜 질질싸면서 봤는데,0
19621,"저렇게 지리는 연출로 만든 오메가몬을 파워디지몬 극장판에선 그냥 칼로 만들고
소라랑 태일이랑 관계도 존나 이쁘게 만들어놓고
정작 본편에서는 씨발 메튜 좆집앤딩ㅋㅋㅋㅋㅋㅋ
진짜 애증의 컨텐츠임",0
19622,오메기떡몬 ㄷㄷ,0
19623,명작,0
19624,디지몬은 저 역전극이 씹사기였음 이길수없는 적을 만나서 슬퍼하다가 새로운 진화나오고 처형곡 나오면 이미 애새끼인 나는 오열하고있음,0
19625,진짜 개쩔었다 이말 말고는 수식이 필요없었지,0
19626,오메가몬 시발 허리 왤케 좇같냐 시발 수수깡마냥 바로 박살내기 가능,0
19627,섬머워즈같네 - dc App,0
19628,우리들의 워게임은 씹띵작,0
19629,호소다 마모루 최고 작품임 ㄹㅇ ㅋㅋ - dc App,0
19630,디지몬 어드벤처랑 저 극장판 나올때까지만 해도 포켓몬이랑 ㄹㅇ 비등비등했는데,0
19631,저 감독이 나중에 썸머워즈로 자가복제했는데 워낙에 연출 ㅆㅅㅌㅊ라 그거도 사람들 많이 보고 성공함,0
19632,"와 디지몬을 씹덕이라 부르는 잼민이 새끼들이 있네
세대차이 오지게 느끼고간다",0
19633,태일아 너무아파,0
19634,호소다 이씨발놈 이렇게 갓띵작을 만들어놓고 왜 점점퇴보하는거냐...,0
